DATA_LAYER,FIELD,CURRENT_COVERAGE,TARGET_COVERAGE,MISSING_PERCENT,SOURCE,SOURCE_TYPE,SPORT_SCOPE,COUNTRY_SCOPE,COMPETITION_SCOPE,SEASON_SCOPE,HISTORICAL_AVAILABLE,LIVE_AVAILABLE,TIMESTAMP_AVAILABLE,EXACT_PIT_AVAILABLE,FREE,FREE_TIER_LIMIT,API_KEY_REQUIRED,DOWNLOADABLE,MATERIALIZABLE,LEGAL_ACCESS,QUALITY,RELIABILITY,UPDATE_FREQUENCY,PRIORITY,IMPLEMENTATION_STATUS
ODDS,EXACT_PIT,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,yes,varies,varies,varies,varies,varies,P0,MISSING,varies,varies,varies,varies
CONTEXT,rest_days,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P2,MISSING,varies,varies,varies,varies
CONTEXT,travel_distance,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P2,MISSING,varies,varies,varies,varies
CONTEXT,altitude,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P2,MISSING,varies,varies,varies,varies
CONTEXT,weather,0.0,100.0,100.0,Open-Meteo,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P2,MISSING,varies,varies,varies,varies
CONTEXT,temperature,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P2,MISSING,varies,varies,varies,varies
CONTEXT,precipitation,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P2,MISSING,varies,varies,varies,varies
CONTEXT,wind_speed,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P2,MISSING,varies,varies,varies,varies
CONTEXT,humidity,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P2,MISSING,varies,varies,varies,varies
CONTEXT,importance,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P2,MISSING,varies,varies,varies,varies
CONTEXT,competition_stage,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P2,MISSING,varies,varies,varies,varies
CONTEXT,aggregate_state,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P2,MISSING,varies,varies,varies,varies
CONTEXT,holidays,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P2,MISSING,varies,varies,varies,varies
