path,bytes,sha256
V23_DATA_AUDIT.md,262,fab3b79cdac992e9e6a25c58c10db00189899756e84a1b97468dac76f9dccd7c
V23_E2E_REPORT.md,366,f713804883542c96ab7f8beb7e1986621413f9ca5067c86e43df26d755c047ed
V23_FINAL_REPORT.md,11922,88a7afb9b95767958d0d27512756a80403cf51a4515accc86a77240974c00ad6
V23_FRONTEND_AUDIT.md,277,d7cd06a9ee39d9572db6ed709c86bfa858465ff7f9ffaa9de2bf953f549831cf
V23_LIVE_AUDIT.md,234,ad3100bfab37b8ba7698ed8c339ec54b2a55be60d8b6226d586db455c64d5e0c
V23_OBSERVABILITY_AUDIT.md,244,9906a920601ed49c73f5ab370590441d8577b5cfaad2718cefb3c26c5fca6132
V23_PAPER_SHADOW_REPORT.md,265,c6a8a921928b9db3f96798037e9aac69204c34090e6ba342cc594ee4bc476b70
V23_QUANT_AUDIT.md,272,5c592b292a86c8785e069ba7ad796d687b9c92fb371b1bab526356822694d532
V23_REAL_DATA_REPORT.md,208,8314a81b9073b454e2209bcce6e2267f877f903b513f180082842b22fb858c6c
V23_REDIS_AUDIT.md,197,378db71f13e76ed4d53da4649335dbb1a46ceeb041282230d2f4ba956de7a061
V23_REGRESSION_AUDIT.md,253,1d742fdfe3bfc757ad0bef7fa2f49a98f51262acc5a722ae9445e7015f0d2a30
V23_SECURITY_AUDIT.md,229,9fdbd20654c6d0c62dfad18aedcf40f19fb80de8fc88ad01dc8349d6a3bf3f19
V24_AI_AUDIT.md,587,0e9e3af9919d6e28d9f9e9430e201f79a7a7986a8369a43e29ab878a0472d4de
V24_ARCHITECTURE_AUDIT.md,994,0eaa11a2df9868fb0a47017631db42fba064350e9f51ef330f7e5a54b3822d9f
V24_BACKEND_AUDIT.md,506,5e8712c40a869a0e4aa9cb74af4c40d969e54b61e5193fe2ee9bd18aff05bfc2
V24_DATABASE_AUDIT.md,444,8449c6f5570c06c5141167eba5f2f46fdc7a04b902a80e7c82a33a2182678b36
V24_DATASET_REPORT.md,683,b772c45c3a445c8be8809bffbca6f1c916e00d49cd1a6608b0b5b5531a5b38d0
V24_DATA_AUDIT.md,478,c5f125af98eb9e5a5de0ddf4460e4511a5c803844917c808314b980cc4367d2b
V24_E2E_REPORT.md,566,474ce92f6742473e9fe176720d69a06ea4677f518ccad7705fa1f54d347f0312
V24_FINAL_REPORT.md,4301,47b9115e5ed7359d3ba30a5c7652a7b077c0fb3b040a6ca917bb7bfb08a3940f
V24_FRONTEND_AUDIT.md,486,1f1165de92efd4330a0d4fc55538744cd53af2d6ad546ba86a827380d69a3fe0
V24_LIVE_AUDIT.md,439,ddd6ffa04d9ec241a01891469ad46fb6c06737da6efaa02c1ea02276d5e894ad
V24_OBSERVABILITY_AUDIT.md,342,d4b721b6bb8b46d45a7e6604ac2d6ccfb1db19eb66b0b5ebe8fd5ff31158cc77
V24_PAPER_SHADOW_REPORT.md,428,52e45ede050f85748502be19a33954fa734d39f3052e81c00d7319dfcbe312d9
V24_PRODUCTION_READINESS.md,1155,37f3e23cbdec05a028d4953e66b684947da4afc7c7872f4fea313f096c9d4b94
V24_QUANT_AUDIT.md,444,e0d154ef837b6c1d44004d06dfaba97e326804cbbdc1d89ec9c866b77312d3a9
V24_REAL_FEED_REPORT.md,593,5022b6437154c85375ba42d9975664787d44d1bea6fab752dde104893835edcb
V24_REDIS_AUDIT.md,276,6e224c59838faab7de5a4a03edaf944121c951a76ff879cf8d3410e3ee10c336
V24_REGRESSION_AUDIT.md,472,07031a1a697c8075ca45d84e1bea2679885652ddaac720bbb08d1ca526d7e5da
V24_SECURITY_AUDIT.md,467,bf42d103a95e1c010cc29a0d89bc7e744eb5eb7bfeaa4e8abb5bf41e4a66f3eb
V24_SHA256.txt,38849,ef001172ba7c397f80b7ed4d78343999bcad3d2c2f9510fad715306b02872915
V25_AI_AUDIT.md,666,4f615600994a02eb7ae679a3b952b6d3df41ec5cd9b1780e2b7dc6486bb3d0ed
V25_ARCHITECTURE_AUDIT.md,1133,cfac591d14787273c31644eab6e1cdd7be757f7146ed23afd26f2f3c6a6d5875
V25_BACKEND_AUDIT.md,594,d460c04e4725150ae944cbad29984c3ae4e31292097fb3e50992a47ae32c11a9
V25_DATABASE_AUDIT.md,460,1a5e6d24ddec13f5eec73dcc292d877397a88c759425b724520898fed9dfc214
V25_DATASET_REPORT.md,518,972bc919206bc57c2dfaf30db799005e9a628169a83f2191a6394446d12c31c4
V25_DATA_AUDIT.md,372,30695dbe2557d702817f1fd70d9acbaf9e9a0490ea39771e96e84811e0d2fa20
V25_E2E_REPORT.md,634,fa48de87a2a3bdfb706cde17a02b48e69e666d79dea8d16da02006af17ecb0c0
V25_FINAL_REPORT.md,4541,d20f984c5130042d6458041fb79c77f1bb92c23aa5c5d1e59cc8d086673c9b9d
V25_FRONTEND_AUDIT.md,628,28e17f7d927a0b8cf5e2660377fad655c969167c5f146362e106edfbab0fb6ed
V25_GAPS_REPORT.md,629,d181aefaa385b505e5a5fb351e491785525e79273ae79cf7c5e533d6e928a38b
V25_LIVE_AUDIT.md,461,ce435f1cf6660379944d736780726c4cd5c8ae6885b7a7014d1af1c480f09887
V25_MARKET_ENGINE_AUDIT.md,591,46204bef39489ed72dcfde8825a3b60830f1fd0b6bc9dcc951563765870e06a2
V25_OBSERVABILITY_AUDIT.md,332,df2aa4e8853c5b829f6b4f1e68af060cbc59882f2dc089d69a22d5e14355f2df
V25_PAPER_SHADOW_REPORT.md,310,74641b8eb6ee56d3e60eb497ba03e7dd4f5f83652a94749d2a6e3c105c5a20fb
V25_PRE_IMPLEMENTATION_AUDIT.md,3521,d126a3c3c9e44ae5047a6ec349ccf438ed93e8aac2b11ae701df00116af80681
V25_PRODUCTION_READINESS.md,569,2bf047d8c174bf06a4b5ac49eb1c03827bff23de1e1389260ab8c4e9d6c79529
V25_QUANT_AUDIT.md,596,03966044f0ddfb1b965a4d26e966a6218f1e9aaa4b0415362eebed61be94420c
V25_REAL_DATA_REPORT.md,307,fc1993d952bec783034ae71430e64e7b7a4dfca13b435710b3b0baae6b413522
V25_REDIS_AUDIT.md,311,25f3c99b344ec844ff9ae41254ea1a9b7a922abb9c5694a7b8b2a1ce3c9e91e1
V25_REGRESSION_AUDIT.md,852,e569da07ccc91c5af05f936735e89a3977825d00484ee7ca5443c74bcb431f62
V25_RELEASE_NOTES.md,1095,bd79fc7525abc6d9aee86764b70297d8264efcd01eaf84990a159a6e984aee60
V25_SECURITY_AUDIT.md,304,277c0e0e28f8038c34464e35ce9809e7f4fe5892ad9ea92b20eb428f1bb4552a
V25_SHA256.txt,174,a670acd44e0fddd44f9ebeb27c9eba757af8e68c24eee35028d19fb985073d74
WALK_FORWARD_REPORT.md,194,082fc5ec35fbd9c38820d9d060cbe158c0f68c0acf7efd2b83f667800ee5084a
WEB_VERIFIED_DATA_SOURCES.md,1984,d412485f776a5011660b08f30a658a7747329dfc7b32957884dcf10037bb96ff
artifacts/paper_trading/observation_status.json,413,4114d2046e73dcaf4d5d62e358fd4be7570c024282a693bcaeb29b7bb3c39298
artifacts/paper_trading/v21_event_ledger.jsonl,201873,507dc7b470e5baff54babee96cedd2654d02c595f106e09dc618eb715c64d100
artifacts/paper_trading/v21_research.jsonl,202036,1243f782d1ec296639012f086b153c70da0d69ace210e3f8a049e2e621e72452
artifacts/phase2_real_research_results.xlsx,10220,870a553f52728c5fe6cc1552b50366f4ec774e020ebd2474848207de11330481
backend/Dockerfile,325,1a9188aa87e931c308d9a6fd8e06e18ea12d4eb5ef678aa1501f8ad0aedc2ed7
backend/pom.xml,787,e31637e9da0d9bca995dd540956006a8b927d230e3a5acc238c4def2de85cdc6
backend/src/main/java/com/robobet/api/ApiController.java,11003,aef0ff2f50577c0522cbc6e84143c9e668e81dd359a7fd964174ab8412230c81
backend/src/main/java/com/robobet/api/RoboBetApplication.java,288,24790437a64443c10641703247a3b581fed004013d2523b3ac11df12e6b52193
backend/src/main/java/com/robobet/security/ApiKeyFilter.java,1241,592d7328c0ddd9d1710481c354e8256c7b8ca5d5cab7868ab7fff0486c5d586e
data/canonical/CANONICAL_RESEARCH_SCHEMA.md,476,a805a21141859105da79e83d1b333288ad19a7234abb79714e897c729345379b
data/canonical/SHA256SUMS.txt,241,19a71e257d794a13687db99d62be3a9a690606bd7574992557620892f2912354
data/canonical/football_historical_real_canonical.csv,1602200,e94c58c6aefb7581418583a32bc88b685242c1affc6f682f66513b7e273e5c4a
data/canonical/football_historical_real_provenance.csv,10057,81c90ddf78aed6dfe31ae5acc4ab438d45a890f15c8d3969109e55a22abf30b2
data/conmebol/manifests/CONMEBOL_ACQUISITION_MATRIX.csv,1049,7e98953c7fd5742423e257a8390aadb20012f1bd5f218a05ee0bdd9d538aa00d
data/conmebol/manifests/CONMEBOL_EXECUTION_MANIFEST.json,2166,fad5289158165b629e122ab8bce9b2891e5e85af93e9f57c0f40265bed87dba3
data/conmebol/processed/CONMEBOL_MATCHES_REAL.csv,448869,d788367d7a3a58bb87351de705888b1c9707c8dc099c5fae6996d0a7e1ed7ec0
data/conmebol/provenance/CONMEBOL_MATCHES_REAL.csv.sha256,146,9a40c19a24c92dc336d807cafc1111e6fc470ae2db72294e51368cf455231d43
data/conmebol/provenance/CONMEBOL_PROVENANCE.csv,251499,88c953a3852d8fb3eccf403f3453cca6e854219c69e249eb170da98a96243683
data/conmebol/provenance/CONMEBOL_PROVENANCE.csv.sha256,145,3c022765ce9869b90605122a42ec118c52d113d8a71d884d6b8d2c7b3f7741e8
data/conmebol/raw/conmebol_sudamericana_2020.txt,8479,d4f3ae5aed0666ed3c4c7d1595ece9a3c4cd385191c453b4e47b39a2a9852e1d
data/conmebol/raw/conmebol_sudamericana_2021.txt,13363,f45790c2dc17eb889cbdee2d1d27e532e1e71ee387fa0934c4813b88c833c4f4
data/conmebol/raw/conmebol_sudamericana_2022.txt,13375,20d8c3cec0717aa501e827914f854f7f54885cd0ed83190c11474a94d6512eb7
data/conmebol/raw/conmebol_sudamericana_2023.txt,13566,51edf2ab92eaa655e56f4e6f79602b700e126b129898df6c626e4a3d09653264
data/conmebol/raw/conmebol_sudamericana_2024.txt,13536,0323ffbb558717c2a57cd31061c64ecbf1fef0c340401ef7c16c7133d5ef6b12
data/conmebol/raw/conmebol_sudamericana_2025.txt,9540,7e118c27f290ae87d2019ea524c5cfe993431ebbac3896fdeff6a03dd208cdf9
data/conmebol/raw/libertadores_brazilian_soccer_data.csv,96137,b4ea13e3bab740edc756ec32ba87b675a4c4ff5182ec2e7edacd9b420bb79f1b
data/conmebol/schemas/CONMEBOL_SCHEMA.md,369,696a2d880d1b83ec17c00847b5ec96c9ad033fa52e2d97f2e059491dab6251f6
data/manifests/ACQUISITION_MANIFEST_FINAL.json,942,ea5f505ac4a829afa82b8985c8c1567027b7d96a2911d2e8fdeeae2e141157ad
data/manifests/CONTEXT_INTELLIGENCE_EXECUTION_MANIFEST.json,2109,06e8576f1a2e21b43787065ad7f7f5f163123a3808a59985622c4c2f83a40406
data/manifests/DATAHUB_EPL_ACQUISITION.json,934,35c946bc3acf717d9ad7233d2068d50db6c518d1cbc8025a8e9052d03b724c03
data/manifests/GLOBAL_ACQUISITION_ATTEMPTS.csv,1389,f9e37269d0f916443c3b9a5946d1dd6320ef3aec520e3d16cdc631c700f931ae
data/manifests/GLOBAL_ACQUISITION_ATTEMPTS.json,2859,4eaa331555b1906fded20b165ba53e9f81be0f00779d4c6b737b6b90fabe34db
data/manifests/GLOBAL_INTELLIGENCE_ACQUISITION.csv,2351,5165f29264a9a497ccf15cdd9c29f39621b5b418bf5dde8d19d8cfd7e59bfe3d
data/manifests/GLOBAL_INTELLIGENCE_ACQUISITION.json,4211,0567a4f68cce5240f4ae06a6d3913aa6eb9331bd3b2bb3318d3f1829eed76fce
data/manifests/MASS_EXPANSION_ACQUISITION.csv,121687,9cc870f697916b7d758085ac90113a782288043129fb49efcc358028340898d6
data/manifests/MASS_EXPANSION_ACQUISITION.json,259042,e55d2774a7d20e90bb52582799c5e210bc3b6781fac219afb22c48dedb3f7866
data/manifests/MASS_EXPANSION_STATE.json,1028,648795e8c61ca5f7b5091d63d9abb2a42e7323d2a45313ffa22c06f909769421
data/manifests/MASS_EXPANSION_STATE_UPDATED.json,2866,b5ecdb7ec401a06f4c3653e1bc7d3df21e27bcfae4d328c7f87e444f87b69036
data/manifests/MASTER_STAFF_ACQUISITION.csv,97615,41c01d29f71c1404e19ef4a0e3dd05b2cc26ce7cf0ac0acd26c51380d7aae689
data/manifests/MASTER_STAFF_SOURCE_REGISTRY.csv,525,92c1e9eaaf8d478ff134995c9ec61654437f431ba270900ecf3352e3115e6856
data/manifests/REAL_MATERIALIZED_SOURCES.json,2014,9073a0cbe345ad1d1570cb300a214f7fdb1890890f38858a497f1af805673a6d
data/manifests/V17_ACQUISITION_ATTEMPTS.json,2954,5adf303f6f10baaba51b0822705efdf8b58d46da535011d9577f0d29df937737
data/manifests/V18_ACQUISITION_ATTEMPTS.json,3568,c19467032171eaaafb32730210518433aa300756aad4cf508bb05ae299d428da
data/manifests/V19_ACQUISITION_ATTEMPTS.json,2059,03e840b4a9d601c920ee9d61fe6e1e11bef5856057f4ed71596b861c395e8666
data/master_staff/CONTEXT_INTELLIGENCE_FEATURES.csv,2725501,d6defa245c911cea185961d3a5c56ddd696fc8c23cf1cc1edaebf724a9b71fe7
data/master_staff/DATASET_FINAL_COUNTS.json,648,d5aaf162e4533a79253a3fb503a62383a0be1ef639d2b3fe131bf23dc7337bb0
data/master_staff/FEATURE_IMPORTANCE_MASTER.csv,753,97d62235c13a42c0c69329c294f88f3e339ca2ff625e798586726aede4669804
data/master_staff/H2H_INTELLIGENCE.csv,335846,10862db985523c06df4a884b5da46793fedc8e1ba56e284944a157ff67be35b6
data/master_staff/IMPORTANCE_CONTEXT_2026-08-20.csv,935,b8db56ff63794dd278ea38e4eae04a3195ff1a5b440f919c3400d3114fbbca82
data/master_staff/INJURY_ENGINE_RECORDS.csv,130,55800719390d8cef990eaa45389861a17e8ca3002e305a5ec4a266451ce65516
data/master_staff/INJURY_RECORDS.csv,117,9aafed775e50b008e5398a8aa05c0ba250b637d3ae9ac219a313b620acbeb0ca
data/master_staff/LEAKAGE_AUDIT.md,319,16cd5349fb378ac4ae751c23826cb89828928dc7165d6acb42ea3fb3a2dad6c1
data/master_staff/LINEUP_ENGINE_RECORDS.csv,116,430783d8f590722d85d25e94b2431f5794a058a992602ac51aba21f93b40710c
data/master_staff/LINEUP_RECORDS.csv,94,72ee76bb61f3fce35dbe18e319875ddbc298cb06b361cf91a5e2eb82227fb89c
data/master_staff/LIVE_SNAPSHOTS.csv,121,051fec5b2e7d82e0f2003197104b7fd80b9e8437c94b8ac1155703e735004db0
data/master_staff/LIVE_SNAPSHOT_ENGINE.csv,128,2fa09c70fc253a95343b3e3722c4f19d82152c2f03159c737f2343feaca22c94
data/master_staff/LOWER_LEVEL_TARGET_REGISTRY.csv,1266,ea556ea33c7370be21c5160a38e30c01845c62fcccf64b4fee048ec0292ca011
data/master_staff/MASTER_COVERAGE.csv,1318,8ecb5da9cfcf210e8703f20384a5a3b62d80340b70165f6f5037ffbb5478f74b
data/master_staff/MASTER_HYPOTHESES.csv,671,7d7d3aa530268ee92ae7794168eabb8caf5dbd0ca3d6c1c781f0fb8e05a0a27b
data/master_staff/MASTER_STAFF_MANIFEST.json,1358,f958d1daf07c2d8b67bd24a37678b5ade3626a6e8f2981bb2ace7aa8dc73b10c
data/master_staff/MASTER_STAFF_PROVENANCE.csv,6199,be64f3f532b270b9c576957122f76a9f4f7573f3c0ecd3fc671d96011b4e942d
data/master_staff/MODEL_VALIDATION.json,1043,de37c2320c19cfda201edfb92a2cbddc62a4bc26cf2db327bba9c778901940bf
data/master_staff/OPERATIONAL_PILLARS.csv,886,b4d2badeb359ecd6bfb20aafca5fc6e287a7378477247591e9ac174918d3bbdd
data/master_staff/OPERATIONAL_PILLARS.json,332,402b68d902f96082ff1770149848635060f74544cf7ab320dcab6a29e58cd210
data/master_staff/PAPER_DECISIONS.csv,118,1617b7f7ee3ec0763989f95d8e43b7de0b381b8206e27c6f4c987a93f35b3b92
data/master_staff/PIT_AUDIT.md,169,a23aa0914565ba9ac21b198ad7dd0f7aecd2c5a276ae75e43d5fbbd276c32c93
data/master_staff/PLAYER_IMPACT_RECORDS.csv,200,b3cf910cb850d1a39826c2bdae6901fbcd6732c64feb780e810d7ee88eafd6f7
data/master_staff/PLAYER_RECORDS.csv,84,26d6aa48d39d8bacc6cd826647ce09bc3e6bdb17ac6cba45930b004ed2c73cae
data/master_staff/PREMATCH_FEATURE_STORE.csv,3214538,a8707eb991764492289e7f5806278962ae3ff3377891e979609bf747c4672a6b
data/master_staff/RIVALRY_REGISTRY.csv,89,298b519efd42ef7d38a5eb909cdbaba1803952125f97b066b0e3cff8ac189497
data/master_staff/SCHEMA_VALIDATION.md,195,ab39d3faa13b384adfac7c72b4ebe3a15ad4fc7e9ed13c09691905e8cb334267
data/master_staff/SETTLEMENTS.csv,62,0bac4414fbc996ba368d9fa6649bad61fe179cb3360a43aada81038764c9908b
data/master_staff/SUSPENSION_ENGINE_RECORDS.csv,94,248543930ae2e9289da9e3dd860dab6f880ed1c686d13394172cfd2f95c9e41b
data/master_staff/TARGET_COMPETITION_REGISTRY.csv,1406,d11a07bc7a536efcb15b9908ac9b1c7e0905ee291a4fa932f647a060ae1b78b6
data/master_staff/TARGET_COVERAGE_REGISTRY.csv,2064,00a8e00813c4eda598e9965928ab721a34da51fe9ed34739ba20c2500b12c476
data/master_staff/VALUE_CANDIDATES.csv,3062,c3bb53848bc8e867e2262fd3ad072c819595a2b9c3d282aaff3d304a34e0c424
data/model/global_competition_coverage.csv,5471,42555bb80a073aec554bbd300d6134f904525d951817188d577ccc1bb3c3cd0c
data/model/global_football_coverage_matrix.csv,14000,3a9ab4cbfe5ea03cd348cb5cd68604a93c19843b94d7e9688e35df25a88e85d5
data/model/global_real_materialized_coverage.csv,351,d56455d4172349faaf24e073156946c42e6f22d16291529fc69a0aa7736c82d4
data/model/global_research_candidates.csv,4505,07a77aeaea02b0ad09b75914bd221adc078516baa9149ca3196c164caa93b9b1
data/model/phase2_card_predictions.csv,2943,f6b6a11e82eab74d1d71708f1cf1bae8bfceb16575de07a2452d2b6ada38b0b8
data/model/phase2_real_features.csv,4041,e7c3c4a4bf4cdb400ba38498016843dc500a49b0cf293d82caa3e22f31347d97
data/model/phase3_card_predictions.csv,1856,5815f6c27be2ca919619c723dd56e68af9879fd542a9a48e651600bbaaa85bdb
data/model/phase3_corner_temporal_features.csv,1670,c712690bf76cda2845a7d19c52e515ce2ff474bc2944bde573b1dc60d1735184
data/model/phase3_coverage_matrix.csv,6716,1de8c1f8a5232a98ec271876e6ffd283eafcef9cacecc263c11163c7d90f6dac
data/model/phase3_data_gaps_top20.csv,1165,f09437da682d5e248a008857c68c4198f1a5638e3c12608646dd804498a4964c
data/model/phase3_rejected_signals_top20.csv,1243,106e1a17b3fbc946f783bfc7a7af258a843c6abb0141cb00e94d1b5d7a87a77f
data/model/phase3_research_candidates_top20.csv,3262,0c20ef5deb26d483959c4fb7039a28d8ff87728517268be887afa1d3aab95ade
data/model/phase3_temporal_features.csv,3591,e6a6c523452f4d07dc1e397918b958b450ff3196e2999c295df2197c9469085c
data/processed/expanded_real_matches.csv,1176943,57f1c473e630f631850e359229890e30694651e92628fd8c393f8a46f23f6211
data/processed/odds_observations_real_nonpit.csv,2316951,e9965bf51d89e70f9fc230cdd8bcfcd12ca93827437d400b6375eb5f558dfc8b
data/processed/round_2026-08-20/ROUND_2026-08-20_INTELLIGENCE.csv,4363,c1dc26396e475bb6ddda984cf66d482858d10fc6cd2d4b12bde0fca753ca0ddb
data/provenance/MATERIALIZED_SHA256SUMS.txt,1661,21078ca0a9c2edf42f651cf6394a8ee3686fb136e558e548f73a1fad8750f334
data/provenance/expanded_real_provenance.csv,1210676,54aaa06af390d507b31cdbdf6eb3c96330efd88b2df6fe0586339390602bfaff
data/provenance/phase2_provenance.csv,7166,3750646d6da0ef5c73dd9f93c77c5929fa046c1c7077d0bd0d9f02bb61411646
data/provenance/round_2026-08-20/ROUND_2026-08-20_PROVENANCE.csv,2833,7ce606e997e9750bde03f14194450e59e91cad1b51cb57e9ca9bce8e83b436fc
data/raw/conmebol_sudamericana_2020.txt,8479,d4f3ae5aed0666ed3c4c7d1595ece9a3c4cd385191c453b4e47b39a2a9852e1d
data/raw/conmebol_sudamericana_2021.txt,13363,f45790c2dc17eb889cbdee2d1d27e532e1e71ee387fa0934c4813b88c833c4f4
data/raw/conmebol_sudamericana_2022.txt,13375,20d8c3cec0717aa501e827914f854f7f54885cd0ed83190c11474a94d6512eb7
data/raw/conmebol_sudamericana_2023.txt,13566,51edf2ab92eaa655e56f4e6f79602b700e126b129898df6c626e4a3d09653264
data/raw/conmebol_sudamericana_2024.txt,13536,0323ffbb558717c2a57cd31061c64ecbf1fef0c340401ef7c16c7133d5ef6b12
data/raw/conmebol_sudamericana_2025.txt,9540,7e118c27f290ae87d2019ea524c5cfe993431ebbac3896fdeff6a03dd208cdf9
data/raw/epl_2025_2026_web_verified_pilot.csv,2004,4d2a6f73cbf20bfe2eb6dac2b7cc25033d749b6795bad1efe2db9ad4ad64a377
data/raw/epl_2324_real_pilot.csv,2483,430d5e66f1acde23a1ddd610ad666f828de955ff835840444ca98441bb9bf5e9
data/raw/epl_2526_github_real.csv,30115,06efa0bfb5309a0b8132731a1d97fe6f4f1db25138a486db3e62d376f0f9805e
data/raw/football_data_e0_2425.csv,197110,d0c8ce4a96d886cf60cf101f570f4a3893844226f91c7bd769eb568c49edbfa4
data/raw/football_data_e1_2425.csv,286983,f34c340446c916374be66bdc2fb25b87ee7f2662712ca009653d03ac705535f9
data/raw/football_data_e2_2425.csv,286638,d4c0ebde3806714fe01a43935409e803ca35118d746d635480eaf9574d561c49
data/raw/football_data_e3_2425.csv,287557,fd8e1e2483478b14ce7d0cc0317ab4b8fc0abf6e44e76613d855212f8acd760d
data/raw/libertadores_brazilian_soccer_data.csv,96137,b4ea13e3bab740edc756ec32ba87b675a4c4ff5182ec2e7edacd9b420bb79f1b
data/raw/openfootball_england_championship_2526.txt,43513,c782c023638ec960ee58ef65e5c3ddb0ff9b6ef1ee72f972caa7327670baa97d
data/raw/openfootball_germany_bundesliga_2526.txt,45729,c1858a191c8dddf7cc04014c29c63f401b400af0be4d20329d85af893a6b7e56
data/raw/openfootball_italy_seriea_2526.txt,46098,a746c3bb7c1c3a90fa54c50d52b7dd3b5ad5f5c440ebcadb044bbc8554c93a82
data/raw/round_2026-08-20_web_verified.json,5572,62250cf6c85c03971001539ba3c11433b444953fa84c7b554c570560a76a8aac
data/registry/GLOBAL_ROUTE_COVERAGE.csv,71782,3eb99e167a24d4b14f5037687a142e94095b141b8c183417653ebd4cf40416be
data/research/COVERAGE_BY_COMPETITION_SEASON.csv,351,d56455d4172349faaf24e073156946c42e6f22d16291529fc69a0aa7736c82d4
data/research/PATTERN_DISCOVERY_AUDIT.json,1332,b3369cecd1e2680d165e2a72048b84c229803754379d3dae62e513e93547b2c5
data/research/PATTERN_DISCOVERY_DATA_DICTIONARY.md,713,876a8bd671dc28ae33e49d70b539ee7c721d24613b9cf42988b424ba82d34ffd
data/research/PATTERN_DISCOVERY_FEATURE_IMPORTANCE.csv,967,63b3fa942c204d168bff49ccc75030429481440b2c9e6bd9f690863f26534497
data/research/PATTERN_DISCOVERY_MULTIPLE_TESTING.csv,15197,5fb56bff13763b96217daa2d2675cb5460fc989bd0293b10845da13230e96a8f
data/research/PATTERN_DISCOVERY_NEGATIVE_RESULTS.csv,4786,d0a646f4c6c2a1d474564b3ac8f1c394aea801ad13511d937a7365bd27f3d4b4
data/research/PATTERN_DISCOVERY_OOS.csv,173,6a8238179fb1ebba162528f8176a0bb3e3a32d11c3cfe60cb2d2f49d968c1f09
data/research/PATTERN_DISCOVERY_PATTERN_VALIDATION.csv,661,effdd74dcbc998d5ea1a782b20b6ec5cac34cab2861e5ab9bc6ded6f0db28520
data/research/PATTERN_DISCOVERY_STABILITY.csv,344,618ec5b975ec93b508e0fb48683cc3b43d6636b11b5bfa5f5840664ed150ccdf
data/research/PATTERN_DISCOVERY_TOP50.csv,9941,e74b448fe6fddb32c2fbec2277cfaa5efa42ac0bc6f2a4c9107c5050639f7bf8
data/research/PATTERN_DISCOVERY_WALK_FORWARD.csv,530,2bb25a568817caeb0d3cb7bf74a95e9b70dbdbdab459a39e6510a1080169adb6
data/research/TOP_DATA_GAPS.csv,660,aaf99cfb6ef8f5b7ab507d706389045f14faa43b648e49a78460af8df183693f
data/research/context_intelligence_segments.csv,2464,fe6b4d73c2452b0d32caca9b20ac2de0fcd997b0d9059ceea89496fb82b1cde1
data/schemas/EXPANSION_SCHEMAS.json,1112,2868043ca04ebf4a2c30bfc91d7346d21dbeda93138ed8749bfee4c34810adfa
data/schemas/LIVE_SNAPSHOT_SCHEMA.md,501,afbbc24fa1fc778a5fd9b80789305ac77657e736efcd156f80099bafb8cc0410
data.csv,479,387577c6b515696895925a9603d7b84c39e2465c8a7c93f6b5c95d02d514e630
db/migrations/001_core.sql,825,d8174ca2a307b537c72e2f36e5d19dd1a8ad75fe229b07123740c604ef8231c2
db/migrations/002_quant.sql,1766,84f2676132bbbe9c4c127be85efd6382ba1b75891e44b9385dd045eaceda0998
db/migrations/003_v13_quant_research.sql,3544,82362cd6c455f448266fd1876ccc871f1f3026eb1fa8d73eed432c91a4a44de3
db/migrations/004_v14_data_acquisition.sql,1738,f43af4e26857fe607f411e1d7139e7d1b62f946c7dc5f7b78022e4ea1ade0897
db/migrations/005_v22_realtime.sql,2102,5e33f1ab50b950e1a480710359ef54b0b1d77d6f57a4a6872e29fc2138d8d045
db/migrations/006_v23_empirical.sql,983,e74b00d4607ac7d5091bc9f00ffd4804832ad68d948c04762d07c8b448d8c39e
db/migrations/007_v24_production.sql,2623,795f4020bce7a76ff95e0588a84e28c067a00eac6284698e97451ddb5e8aa0d7
db/migrations/008_v25_consolidation.sql,3307,80790dc89bf18dda4295849b26f27b1bad34e59ba22f58b11b87155c920b78bb
db/migrations/009_v25_dataset_primary.sql,602,000cec0e499b53078da5ab16ccc1600518bd11faf1fd929bb8f88cafd912edd4
db/migrations/010_v25_observation_snapshots.sql,762,21202268c8668d0685a2ae59b8b6716058fc7930e4bd6a91de053a02d071bafa
db/migrations/011_card_markets.sql,2190,ff91bf17d3d8e3022c58b28ac006af199d5cdeccf5216c034fc93c3fabdcd943
docker-compose.yml,1727,7ad7645433a098baa3008a80b616fbbfe553d395f28c14c8df2b199f8e2b8ce0
docs/RELEASE.md,434,c82813c5db6aa787b96a5184c75356ee15f05ee4dfe54b41f95e17bef331899e
docs/RELEASE_V15.md,1024,b294a3e6fbfc42461cb20d79a6ce162729c6cee7cd6479010914b7db893a041f
docs/RELEASE_V16.md,586,b7048d40f112365d53a7137f91f1e79bd9a1274e944c5a8dd00aa1b88624e418
docs/RELEASE_V17.md,608,faf11df80f5a28ec3fc9103f2236279d0fa3a234a4293d97d9e5392e604dafd8
docs/RELEASE_V18.md,620,711fa7ae28c1fabf0b6b8ea6f64ab1c1804c137ab77ae0d1ffab0ffbbbbc440a
docs/RELEASE_V19.md,1165,1c29f6b710886a88dc52ed689f9be1ac6ed46fb5341915ae502844e26437c1c2
docs/RELEASE_V20.md,785,ba488dc29fbb26c19a5b9f8367355d0383f55caeac84bd3da8e924082f8cc03c
docs/RELEASE_V21.md,872,4d2093d5b9a48ed007d06acde2d80603ae2e98a0c4b3e2c9ce0e0725c93b3a77
